CD_SETOR,NM_MUN,CD_DIST,NM_DIST,lat,lon
355030803000078,São Paulo,355030803,Anhanguera,-23.44763882303286,-46.80216264933946
355030803000080,São Paulo,355030803,Anhanguera,-23.446056352453184,-46.802535454466806
355030803000083,São Paulo,355030803,Anhanguera,-23.447693725086044,-46.794549356257676
355030803000086,São Paulo,355030803,Anhanguera,-23.453652929349317,-46.79241123527013
355030803000102,São Paulo,355030803,Anhanguera,-23.433583866777212,-46.765175303610256
355030803000104,São Paulo,355030803,Anhanguera,-23.41866066908867,-46.81439458132219
355030803000112,São Paulo,355030803,Anhanguera,-23.452423820322775,-46.7896895550477
355030803000113,São Paulo,355030803,Anhanguera,-23.452771351376345,-46.791480806112254
355030803000114,São Paulo,355030803,Anhanguera,-23.452689002962146,-46.79259919502037
355030803000116,São Paulo,355030803,Anhanguera,-23.443080979425087,-46.79056698343435
355030803000117,São Paulo,355030803,Anhanguera,-23.442407245973964,-46.79529888295651
355030803000118,São Paulo,355030803,Anhanguera,-23.440423401377863,-46.7882240917147
355030803000119,São Paulo,355030803,Anhanguera,-23.44673972677738,-46.78549504034165
355030803000120,São Paulo,355030803,Anhanguera,-23.452992715552526,-46.789684112532214
355030803000122,São Paulo,355030803,Anhanguera,-23.444256487138706,-46.78526350712187
355030803000123,São Paulo,355030803,Anhanguera,-23.446871376245983,-46.784367319199866
355030803000124,São Paulo,355030803,Anhanguera,-23.45134958489538,-46.78898138697684
355030803000125,São Paulo,355030803,Anhanguera,-23.45343312068599,-46.7920487734192
355030803000126,São Paulo,355030803,Anhanguera,-23.44857837691889,-46.78877679127356
355030803000128,São Paulo,355030803,Anhanguera,-23.43964250942887,-46.78971342902945
355030803000129,São Paulo,355030803,Anhanguera,-23.441359056623575,-46.78977744341906
355030803000130,São Paulo,355030803,Anhanguera,-23.439773583745396,-46.793218732616715
355030803000131,São Paulo,355030803,Anhanguera,-23.44112317694381,-46.79259498768868
355030803000133,São Paulo,355030803,Anhanguera,-23.437550036006577,-46.79359350010281
355030803000134,São Paulo,355030803,Anhanguera,-23.438411215359395,-46.791913309249324
355030803000136,São Paulo,355030803,Anhanguera,-23.436308798678777,-46.79160564313953
355030803000137,São Paulo,355030803,Anhanguera,-23.436688556060037,-46.78913277523945
355030803000138,São Paulo,355030803,Anhanguera,-23.439117185463257,-46.78824620214771
355030803000139,São Paulo,355030803,Anhanguera,-23.43724041417138,-46.79128034931876
355030803000140,São Paulo,355030803,Anhanguera,-23.438095279969488,-46.78674003282402
355030803000141,São Paulo,355030803,Anhanguera,-23.437379358464213,-46.78809537154063
355030803000142,São Paulo,355030803,Anhanguera,-23.43519936833956,-46.79060855174947
355030803000143,São Paulo,355030803,Anhanguera,-23.434565006208977,-46.791707642660256
355030803000144,São Paulo,355030803,Anhanguera,-23.43241912040841,-46.787928651766364
355030803000145,São Paulo,355030803,Anhanguera,-23.431723204385325,-46.7892876104714
355030803000146,São Paulo,355030803,Anhanguera,-23.430766040152545,-46.789718795815396
355030803000147,São Paulo,355030803,Anhanguera,-23.431792921086263,-46.791758285423846
355030803000148,São Paulo,355030803,Anhanguera,-23.428630646503674,-46.79445261556408
355030803000149,São Paulo,355030803,Anhanguera,-23.429807273331704,-46.794818994995225
355030803000150,São Paulo,355030803,Anhanguera,-23.427838722118228,-46.79716338653471
355030803000151,São Paulo,355030803,Anhanguera,-23.42943912677889,-46.797085534215164
355030803000152,São Paulo,355030803,Anhanguera,-23.433896899234277,-46.78771654035064
355030803000154,São Paulo,355030803,Anhanguera,-23.427315327418103,-46.79321154535181
355030803000155,São Paulo,355030803,Anhanguera,-23.428913099295496,-46.79243901056255
355030803000156,São Paulo,355030803,Anhanguera,-23.426899931771427,-46.79722187211374
355030803000157,São Paulo,355030803,Anhanguera,-23.42688766073845,-46.79635483880872
355030803000158,São Paulo,355030803,Anhanguera,-23.44621702642994,-46.79898410422178
355030803000159,São Paulo,355030803,Anhanguera,-23.447039273691644,-46.79984127114255
355030803000160,São Paulo,355030803,Anhanguera,-23.44719255189821,-46.80044903517823
355030803000161,São Paulo,355030803,Anhanguera,-23.442965536198802,-46.803944401652636
355030803000162,São Paulo,355030803,Anhanguera,-23.439432565969692,-46.80577270624208
355030803000163,São Paulo,355030803,Anhanguera,-23.437166505955737,-46.803746195283814
355030803000164,São Paulo,355030803,Anhanguera,-23.437709557148104,-46.80492774600992
355030803000165,São Paulo,355030803,Anhanguera,-23.43259915619779,-46.777600645356785
355030803000166,São Paulo,355030803,Anhanguera,-23.432925481558204,-46.77857992787908
355030803000167,São Paulo,355030803,Anhanguera,-23.433098826182636,-46.774025597875976
355030803000168,São Paulo,355030803,Anhanguera,-23.43301584635208,-46.776151855573794
355030803000169,São Paulo,355030803,Anhanguera,-23.43369371831546,-46.77568372539306
355030803000170,São Paulo,355030803,Anhanguera,-23.435355917034745,-46.77440216015399
355030803000171,São Paulo,355030803,Anhanguera,-23.4349310030947,-46.77560875551312
355030803000172,São Paulo,355030803,Anhanguera,-23.436301873295115,-46.77158078831432
355030803000173,São Paulo,355030803,Anhanguera,-23.435474181697508,-46.77252539484175
355030803000174,São Paulo,355030803,Anhanguera,-23.43627901193506,-46.77238486003594
355030803000175,São Paulo,355030803,Anhanguera,-23.438041864948477,-46.77236135444006
355030803000176,São Paulo,355030803,Anhanguera,-23.438351422743292,-46.77262153578102
355030803000177,São Paulo,355030803,Anhanguera,-23.444954554131584,-46.80036232332408
355030803000178,São Paulo,355030803,Anhanguera,-23.44537402664369,-46.799815991368476
355030803000179,São Paulo,355030803,Anhanguera,-23.43376206389563,-46.77326465239292
355030803000180,São Paulo,355030803,Anhanguera,-23.435127283091802,-46.773446197349394
355030803000181,São Paulo,355030803,Anhanguera,-23.444439271545765,-46.802940347401986
355030803000184,São Paulo,355030803,Anhanguera,-23.439735220071945,-46.80074958493123
355030803000186,São Paulo,355030803,Anhanguera,-23.430140050629344,-46.77632540838588
355030803000187,São Paulo,355030803,Anhanguera,-23.430492287351196,-46.777669648002004
355030803000188,São Paulo,355030803,Anhanguera,-23.44976887268211,-46.80058954084804
355030803000192,São Paulo,355030803,Anhanguera,-23.43421635071731,-46.79363688588142
355030803000193,São Paulo,355030803,Anhanguera,-23.432412716749926,-46.79498442094422
355030803000196,São Paulo,355030803,Anhanguera,-23.448918302800006,-46.799014351649426
355030803000197,São Paulo,355030803,Anhanguera,-23.44195067197136,-46.80011041716588
355030803000198,São Paulo,355030803,Anhanguera,-23.44278159231423,-46.80067663993508
355030803000199,São Paulo,355030803,Anhanguera,-23.443712188705167,-46.80157299451226
355030803000200,São Paulo,355030803,Anhanguera,-23.432173587047632,-46.78046211710503
355030803000201,São Paulo,355030803,Anhanguera,-23.431956195442172,-46.78204936374758
355030803000202,São Paulo,355030803,Anhanguera,-23.43814661754642,-46.77921812426975
355030803000203,São Paulo,355030803,Anhanguera,-23.438339746327724,-46.780049602617744
355030803000205,São Paulo,355030803,Anhanguera,-23.43851082886645,-46.80271437421595
355030803000208,São Paulo,355030803,Anhanguera,-23.447076349257607,-46.786024224676524
355030803000210,São Paulo,355030803,Anhanguera,-23.43811725042257,-46.80759023202335
355030803000211,São Paulo,355030803,Anhanguera,-23.438093858524653,-46.80972564688349
355030803000212,São Paulo,355030803,Anhanguera,-23.449142934616756,-46.78917252202304
355030803000213,São Paulo,355030803,Anhanguera,-23.434619708743647,-46.81079043192064
355030803000214,São Paulo,355030803,Anhanguera,-23.435534245095976,-46.811150065507405
355030803000217,São Paulo,355030803,Anhanguera,-23.42504304894206,-46.819380137477765
355030803000218,São Paulo,355030803,Anhanguera,-23.43299594999102,-46.80894232161805
355030803000220,São Paulo,355030803,Anhanguera,-23.46189868448018,-46.782894195909236
355030803000222,São Paulo,355030803,Anhanguera,-23.437922747558606,-46.80052095182518
355030803000225,São Paulo,355030803,Anhanguera,-23.438946504771483,-46.80310686256735
355030803000226,São Paulo,355030803,Anhanguera,-23.45058269498509,-46.79556030656719
355030803000228,São Paulo,355030803,Anhanguera,-23.459603830073515,-46.78842303645374
355030803000229,São Paulo,355030803,Anhanguera,-23.443871019499372,-46.789387398795654
355030803000230,São Paulo,355030803,Anhanguera,-23.444987372951694,-46.78945937282612
355030803000231,São Paulo,355030803,Anhanguera,-23.442700561457364,-46.78955968382879
355030803000232,São Paulo,355030803,Anhanguera,-23.441520634943462,-46.7889517478347
355030803000233,São Paulo,355030803,Anhanguera,-23.44117317288231,-46.78805542783613
355030803000234,São Paulo,355030803,Anhanguera,-23.44145036525988,-46.78722087196248
355030803000235,São Paulo,355030803,Anhanguera,-23.44227182956085,-46.78742984804087
355030803000236,São Paulo,355030803,Anhanguera,-23.442357039578358,-46.788328564282395
355030803000237,São Paulo,355030803,Anhanguera,-23.442662109414883,-46.79331842494788
355030803000238,São Paulo,355030803,Anhanguera,-23.444387413967632,-46.794247157209
355030803000241,São Paulo,355030803,Anhanguera,-23.44493665513482,-46.786321501711704
355030803000242,São Paulo,355030803,Anhanguera,-23.428571008897343,-46.79010497280277
355030803000246,São Paulo,355030803,Anhanguera,-23.42534742089495,-46.79771730940068
355030803000249,São Paulo,355030803,Anhanguera,-23.43546322097534,-46.77961152932341
355030803000251,São Paulo,355030803,Anhanguera,-23.411688920671203,-46.79353865938381
355030803000252,São Paulo,355030803,Anhanguera,-23.44889230157315,-46.79944241224882
355030803000253,São Paulo,355030803,Anhanguera,-23.461716421122148,-46.77698184028381
355030803000256,São Paulo,355030803,Anhanguera,-23.444727514208218,-46.7666147799346
355030803000257,São Paulo,355030803,Anhanguera,-23.44999902949554,-46.79119422643091
355030803000258,São Paulo,355030803,Anhanguera,-23.449695526605314,-46.790316207572225
355030803000259,São Paulo,355030803,Anhanguera,-23.440618957427578,-46.795121950472456
355030803000260,São Paulo,355030803,Anhanguera,-23.441420999909234,-46.794310106439426
355030803000261,São Paulo,355030803,Anhanguera,-23.436345592562073,-46.78985006617922
355030803000262,São Paulo,355030803,Anhanguera,-23.43619567445688,-46.79047862802827
355030803000263,São Paulo,355030803,Anhanguera,-23.439489125864274,-46.79978924884657
355030803000264,São Paulo,355030803,Anhanguera,-23.439257880002042,-46.80039139443709
355030803000265,São Paulo,355030803,Anhanguera,-23.44014644315572,-46.80158112282393
355030803000266,São Paulo,355030803,Anhanguera,-23.440031711740104,-46.80109745388063
355030803000267,São Paulo,355030803,Anhanguera,-23.44941203323981,-46.8019274028972
355030803000268,São Paulo,355030803,Anhanguera,-23.450979854821593,-46.80207273050986
355030803000269,São Paulo,355030803,Anhanguera,-23.44950671718144,-46.79836627575876
355030803000270,São Paulo,355030803,Anhanguera,-23.449758248764248,-46.797712542525474
355030803000271,São Paulo,355030803,Anhanguera,-23.448133334291565,-46.79800036790885
355030803000272,São Paulo,355030803,Anhanguera,-23.44546658202578,-46.797203893973325
355030803000273,São Paulo,355030803,Anhanguera,-23.4375876428402,-46.80243383911751
355030803000274,São Paulo,355030803,Anhanguera,-23.437161654618297,-46.80182458876373
355030803000275,São Paulo,355030803,Anhanguera,-23.44044272323396,-46.80661427620839
355030803000276,São Paulo,355030803,Anhanguera,-23.44021133854848,-46.8075719460495
355030803000277,São Paulo,355030803,Anhanguera,-23.44093563018697,-46.80757983844645
355030803000278,São Paulo,355030803,Anhanguera,-23.441266844525195,-46.80747324335743
355030803000281,São Paulo,355030803,Anhanguera,-23.444929420920698,-46.77222084856755
355030803000282,São Paulo,355030803,Anhanguera,-23.440920126914577,-46.777806599864554
355030803000283,São Paulo,355030803,Anhanguera,-23.424494563015973,-46.820112434295574
355030803000287,São Paulo,355030803,Anhanguera,-23.45561982416249,-46.80115324282092
355030803000288,São Paulo,355030803,Anhanguera,-23.449876072096803,-46.79250880576818
355030803000289,São Paulo,355030803,Anhanguera,-23.44084475740814,-46.80336337460582
355030803000290,São Paulo,355030803,Anhanguera,-23.4283606366332,-46.785531887651615
355030803000291,São Paulo,355030803,Anhanguera,-23.443704981808313,-46.78416458702415
355030803000292,São Paulo,355030803,Anhanguera,-23.425700796335907,-46.80329836460627
355030803000293,São Paulo,355030803,Anhanguera,-23.42535809242739,-46.81662892799531
355030803000294,São Paulo,355030803,Anhanguera,-23.41195097049179,-46.81782618952548
355030803000295,São Paulo,355030803,Anhanguera,-23.434238357913305,-46.798346714830416
355030803000296,São Paulo,355030803,Anhanguera,-23.43929091104345,-46.796609778082555
355030803000297,São Paulo,355030803,Anhanguera,-23.454428423226574,-46.778753127843366
355030803000298,São Paulo,355030803,Anhanguera,-23.434712009426544,-46.78756511934378
355030803000299,São Paulo,355030803,Anhanguera,-23.426887833627607,-46.8198400635628
355030804000001,São Paulo,355030804,Aricanduva,-23.571219897337322,-46.51826893485885
355030804000002,São Paulo,355030804,Aricanduva,-23.57084546189424,-46.51717600934508
355030804000003,São Paulo,355030804,Aricanduva,-23.57343633858225,-46.51695699750467
355030804000004,São Paulo,355030804,Aricanduva,-23.572637609080637,-46.51895057434525
355030804000006,São Paulo,355030804,Aricanduva,-23.570550124544255,-46.51962332255137
355030804000007,São Paulo,355030804,Aricanduva,-23.569356455618525,-46.5210739678593
355030804000008,São Paulo,355030804,Aricanduva,-23.56809442644036,-46.519404652003175
355030804000009,São Paulo,355030804,Aricanduva,-23.567959938840144,-46.518353228144875
355030804000012,São Paulo,355030804,Aricanduva,-23.569494932722616,-46.51549188316027
355030804000015,São Paulo,355030804,Aricanduva,-23.575092666135433,-46.513863800203964
355030804000016,São Paulo,355030804,Aricanduva,-23.575835371716607,-46.51520024902221
355030804000017,São Paulo,355030804,Aricanduva,-23.57454447457902,-46.51816509311137
355030804000018,São Paulo,355030804,Aricanduva,-23.575592293547107,-46.519073658170015
355030804000020,São Paulo,355030804,Aricanduva,-23.574696144072742,-46.52165048004824
355030804000023,São Paulo,355030804,Aricanduva,-23.56793856015464,-46.522323564107175
355030804000024,São Paulo,355030804,Aricanduva,-23.567168685712815,-46.52047416164472
355030804000031,São Paulo,355030804,Aricanduva,-23.573623995558645,-46.509042230847925
355030804000032,São Paulo,355030804,Aricanduva,-23.576118248438885,-46.51100331775023
355030804000033,São Paulo,355030804,Aricanduva,-23.578129946166186,-46.51295281565403
355030804000034,São Paulo,355030804,Aricanduva,-23.576254478377958,-46.516483585416545
355030804000035,São Paulo,355030804,Aricanduva,-23.577854032468142,-46.51651649505528
355030804000036,São Paulo,355030804,Aricanduva,-23.577026169447304,-46.518969952974345
355030804000038,São Paulo,355030804,Aricanduva,-23.577575868723493,-46.522739991083256
355030804000040,São Paulo,355030804,Aricanduva,-23.57225873581114,-46.52444500368127
355030804000041,São Paulo,355030804,Aricanduva,-23.569949495720874,-46.52546478766618
355030804000042,São Paulo,355030804,Aricanduva,-23.567835426809996,-46.52487304218071
355030804000043,São Paulo,355030804,Aricanduva,-23.566360588179847,-46.52485848458641
355030804000044,São Paulo,355030804,Aricanduva,-23.565726259264604,-46.52285393082986
355030804000045,São Paulo,355030804,Aricanduva,-23.56458805846844,-46.52011554150471
355030804000046,São Paulo,355030804,Aricanduva,-23.563623447481888,-46.52189344934966
